Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
53.0,3,12.0,2,3.0,3.0,3.0,1,5,0,1.0,17306.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
43.0,1,31.0,3,4.0,5.0,3.0,1,1,1,1.0,26084.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
30.0,3,34.0,3,4.0,3.0,3.0,0,3,1,2.0,26317.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
42.0,1,8.0,2,3.0,3.0,6.0,0,3,1,1.0,33880.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
44.0,2,6.0,3,4.0,5.0,1.0,0,4,1,0.0,25482.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
46.0,1,8.0,2,3.0,3.0,7.0,0,5,0,0.0,32861.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
61.0,1,7.0,4,6.0,3.0,5.0,0,5,0,1.0,29561.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
34.0,1,32.0,3,5.0,4.0,6.0,1,4,0,1.0,20991.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
23.0,1,10.0,2,1.0,5.0,3.0,0,4,0,1.0,17819.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
28.0,3,9.0,4,4.0,3.0,3.0,1,4,0,2.0,23156.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
19.0,1,10.0,3,4.0,3.0,3.0,0,4,0,1.0,20098.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
33.0,3,22.0,3,3.0,5.0,3.0,1,5,0,0.0,23564.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
43.0,1,8.0,3,3.0,3.0,7.0,1,3,0,0.0,25231.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
30.0,3,11.0,1,4.0,3.0,2.0,0,1,1,0.0,21118.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
58.0,1,7.0,3,4.0,3.0,4.0,0,3,0,2.0,25433.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
42.0,1,21.0,3,4.0,3.0,6.0,0,4,1,2.0,21129.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,3,21.0,2,5.0,3.0,7.0,1,1,1,1.0,20440.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
38.0,1,18.0,4,6.0,4.0,7.0,0,4,1,1.0,23455.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
26.0,1,27.0,2,3.0,3.0,2.0,0,5,1,1.0,17377.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
59.0,1,20.0,2,3.0,3.0,1.0,1,5,1,0.0,25512.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
27.0,1,13.0,2,4.0,5.0,1.0,0,3,1,0.0,21811.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
43.0,3,31.0,3,4.0,3.0,6.0,0,4,1,1.0,25798.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
34.0,3,12.0,4,4.0,3.0,8.0,0,1,1,3.0,28676.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
38.0,1,28.0,4,2.0,5.0,3.0,1,3,1,1.0,22242.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,3,9.0,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
36.0,1,11.0,3,3.0,4.0,1.0,0,1,1,1.0,20914.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
48.0,3,35.0,3,3.0,3.0,4.0,0,4,0,0.0,27504.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
34.0,1,7.0,4,5.0,5.0,5.0,1,4,0,1.0,21477.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,1,31.0,3,4.0,4.0,2.0,0,3,1,2.0,24352.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
42.0,1,19.0,3,4.0,3.0,5.0,1,3,1,1.0,23444.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
37.0,1,20.0,3,3.0,5.0,2.0,0,4,1,1.0,18034.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
40.0,1,20.0,2,4.0,3.0,2.0,0,3,1,1.0,34626.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
28.0,1,13.0,3,5.0,3.0,3.0,0,2,1,2.0,21217.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
30.0,1,11.0,2,3.0,5.0,6.0,0,5,1,1.0,18204.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
30.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,17564.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
35.0,1,22.0,3,3.0,3.0,5.0,1,2,0,1.0,22632.0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
37.0,1,8.0,3,4.0,3.0,6.0,0,1,1,2.0,20163.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
54.0,3,8.0,2,4.0,3.0,7.0,0,5,1,0.0,25686.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
34.0,1,9.0,2,3.0,3.0,1.0,0,1,1,0.0,22756.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
39.0,3,14.0,3,5.0,3.0,2.0,0,2,1,2.0,22706.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
45.0,3,7.0,4,4.0,3.0,2.0,0,4,1,2.0,23446.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
29.0,1,16.0,4,4.0,3.0,7.0,0,3,0,1.0,21055.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
52.0,1,11.0,3,4.0,3.0,2.0,1,2,1,2.0,21139.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
48.0,3,11.0,3,4.0,3.0,3.0,1,3,1,2.0,22841.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
59.0,3,6.0,2,4.0,3.0,1.0,0,5,1,1.0,20473.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
34.0,1,11.0,3,5.0,4.0,8.0,0,4,0,1.0,21300.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
50.0,1,14.0,3,5.0,3.0,2.0,0,2,1,2.0,29643.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
42.0,2,11.0,3,6.0,4.0,8.0,0,5,0,2.0,25108.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
49.0,3,31.0,4,6.0,3.0,3.0,1,1,1,3.0,21237.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19.0,3,28.0,2,3.0,3.0,2.0,1,1,1,0.0,16675.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
34.0,1,21.0,3,4.0,3.0,7.0,1,1,1,2.0,21114.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
34.0,3,15.0,3,5.0,3.0,2.0,0,2,1,2.0,21020.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
32.0,1,36.0,4,5.0,4.0,2.0,0,3,0,3.0,22157.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
28.0,1,7.0,3,4.0,5.0,7.0,0,3,1,1.0,17080.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
40.0,3,10.0,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31.0,2,16.0,3,4.0,3.0,2.0,1,3,1,2.0,25025.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
40.0,3,28.0,3,6.0,3.0,8.0,0,5,0,1.0,24414.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
35.0,1,31.0,3,4.0,4.0,4.0,0,3,1,1.0,25903.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
32.0,1,15.0,4,4.0,3.0,3.0,0,5,1,3.0,23102.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
53.0,3,8.0,2,3.0,3.0,7.0,0,3,1,0.0,29852.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
54.0,1,9.0,2,3.0,3.0,4.0,0,5,1,1.0,32779.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
38.0,1,26.0,3,4.0,3.0,5.0,0,1,0,1.0,24446.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
27.0,1,6.0,3,3.0,5.0,2.0,0,4,1,2.0,22412.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
54.0,1,15.0,3,3.0,3.0,4.0,0,5,0,1.0,17897.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
50.0,1,10.0,3,3.0,4.0,4.0,0,5,0,1.0,34144.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
40.0,1,20.0,2,4.0,3.0,2.0,0,3,1,1.0,34626.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
40.0,1,6.0,3,4.0,4.0,2.0,0,2,1,2.0,28503.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
31.0,1,21.0,3,3.0,3.0,2.0,0,4,1,0.0,17610.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
33.0,1,17.0,3,4.0,3.0,8.0,0,1,0,1.0,22111.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
23.0,1,15.0,4,6.0,5.0,3.0,0,2,1,1.0,21129.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
43.0,2,9.0,3,4.0,3.0,2.0,1,4,1,2.0,21374.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
42.0,1,19.0,3,1.0,5.0,6.0,0,4,1,0.0,20538.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
51.0,1,10.0,2,3.0,3.0,1.0,1,2,1,1.0,17461.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
30.0,1,26.0,2,3.0,5.0,1.0,0,4,0,1.0,24957.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
37.0,1,12.0,2,2.0,5.0,5.0,1,3,1,1.0,20974.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
32.0,1,9.0,3,3.0,5.0,2.0,0,2,1,1.0,21725.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
55.0,1,9.0,3,4.0,3.0,2.0,0,4,1,1.0,32227.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
33.0,1,9.0,4,4.0,3.0,2.0,0,3,1,2.0,21746.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
28.0,1,24.0,3,4.0,4.0,2.0,1,4,0,1.0,21736.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
34.0,1,6.0,2,3.0,3.0,2.0,0,3,1,1.0,17691.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
31.0,3,19.0,4,5.0,5.0,3.0,0,5,1,3.0,20711.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,15.0,3,2.0,3.0,3.0,0,5,1,2.0,20947.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
39.0,3,17.0,4,5.0,3.0,2.0,1,3,1,1.0,27418.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
36.0,1,16.0,2,3.0,5.0,1.0,1,5,1,1.0,23321.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
34.0,1,11.0,3,5.0,4.0,2.0,0,1,0,1.0,22516.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40.0,1,15.0,2,3.0,3.0,1.0,0,4,1,1.0,28499.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
36.0,1,32.0,4,5.0,4.0,5.0,0,3,1,2.0,29581.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
39.0,1,6.0,2,1.0,3.0,1.0,0,3,1,0.0,24613.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,2,16.0,3,4.0,3.0,4.0,0,1,1,1.0,34141.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
37.0,1,13.0,3,4.0,4.0,8.0,0,4,0,2.0,23619.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
29.0,1,6.0,2,4.0,5.0,2.0,1,1,0,0.0,17319.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
37.0,1,13.0,3,6.0,3.0,3.0,0,1,1,1.0,21419.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
42.0,3,11.0,3,4.0,4.0,3.0,0,3,1,1.0,28033.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
35.0,1,17.0,3,4.0,5.0,3.0,0,4,0,1.0,24803.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
40.0,2,10.0,3,3.0,4.0,2.0,0,2,1,1.0,25067.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
32.0,1,7.0,4,2.0,4.0,3.0,0,3,1,3.0,26124.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
34.0,1,14.0,3,3.0,3.0,4.0,0,4,1,1.0,21142.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,1,6.0,3,3.0,3.0,1.0,0,5,0,0.0,17314.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
23.0,1,18.0,3,3.0,3.0,2.0,0,5,1,0.0,17647.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
39.0,1,6.0,3,4.0,3.0,2.0,0,3,0,1.0,27742.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30.0,1,7.0,4,4.0,3.0,3.0,0,2,0,3.0,22438.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
39.0,1,15.0,3,3.0,4.0,21.0,0,2,1,0.0,21782.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
34.0,3,20.0,2,3.0,3.0,2.0,1,5,1,0.0,17579.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
25.0,1,16.0,3,5.0,4.0,3.0,0,5,0,2.0,21372.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
22.0,3,25.0,4,4.0,3.0,2.0,1,5,0,2.0,21303.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
41.0,1,9.0,3,5.0,3.0,2.0,1,3,1,2.0,21020.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,1.0,21288.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
27.0,3,30.0,3,5.0,3.0,2.0,1,2,1,1.0,22835.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34.0,1,12.0,3,5.0,3.0,6.0,0,3,0,1.0,25797.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
28.0,3,15.0,3,3.0,3.0,2.0,0,3,1,1.0,20253.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
39.0,3,14.0,3,3.0,5.0,3.0,1,3,0,1.0,24283.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
31.0,1,21.0,3,3.0,3.0,2.0,0,4,1,2.0,17610.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
34.0,1,9.0,2,3.0,3.0,1.0,0,2,1,0.0,22756.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
34.0,1,6.0,3,4.0,5.0,1.0,0,2,1,2.0,20343.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
51.0,1,12.0,2,3.0,3.0,1.0,0,5,1,1.0,34537.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
38.0,1,18.0,4,4.0,3.0,6.0,0,3,0,2.0,22307.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
40.0,1,22.0,2,4.0,3.0,7.0,0,5,1,1.0,20094.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
47.0,3,9.0,2,3.0,3.0,1.0,1,5,1,0.0,28770.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
41.0,1,13.0,4,4.0,3.0,2.0,0,5,1,3.0,31915.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
40.0,3,10.0,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,2.0,30188.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
22.0,1,17.0,2,3.0,4.0,2.0,0,1,1,1.0,17244.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
56.0,1,11.0,2,4.0,3.0,2.0,1,4,0,1.0,22713.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
38.0,1,26.0,4,4.0,4.0,6.0,0,4,0,2.0,21700.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,3.0,21288.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
26.0,1,9.0,4,2.0,5.0,2.0,0,2,1,3.0,22102.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
40.0,2,12.0,2,3.0,3.0,2.0,1,3,1,1.0,31437.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
46.0,1,6.0,2,4.0,5.0,3.0,1,1,1,1.0,25673.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
35.0,1,14.0,2,1.0,3.0,2.0,0,5,1,1.0,17269.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
57.0,3,13.0,3,3.0,5.0,2.0,0,3,1,1.0,31890.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
47.0,3,7.0,4,4.0,5.0,3.0,0,1,1,3.0,29131.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,1.0,17693.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
40.0,1,30.0,4,4.0,5.0,2.0,0,3,0,3.0,22582.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
41.0,1,15.0,4,4.0,5.0,4.0,1,1,0,1.0,25194.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,1,33.0,3,4.0,3.0,3.0,0,3,0,2.0,21589.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
45.0,1,6.0,3,3.0,4.0,2.0,0,3,1,1.0,22441.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
39.0,3,9.0,3,5.0,3.0,5.0,0,5,1,2.0,23927.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,1,14.0,2,4.0,4.0,2.0,1,1,1,0.0,17133.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
33.0,3,16.0,2,1.0,3.0,1.0,1,4,1,1.0,23380.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
34.0,1,8.0,2,4.0,3.0,2.0,0,4,0,0.0,24547.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
35.0,3,9.0,3,4.0,3.0,3.0,0,5,0,1.0,24952.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
32.0,3,14.0,4,4.0,5.0,4.0,0,1,1,3.0,28315.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
38.0,3,15.0,3,4.0,4.0,1.0,0,4,0,2.0,17899.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
35.0,1,31.0,3,3.0,4.0,2.0,1,3,1,1.0,17022.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
38.0,1,7.0,3,5.0,5.0,4.0,0,4,0,2.0,22598.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
39.0,1,7.0,3,4.0,3.0,6.0,1,2,0,2.0,26539.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
40.0,1,13.0,3,5.0,5.0,6.0,0,4,1,1.0,28669.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,3,15.0,2,5.0,3.0,1.0,0,5,1,1.0,21151.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
35.0,3,26.0,4,3.0,3.0,2.0,1,2,1,3.0,23982.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
